threads;size;schedule;time
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014429
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014500
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013930
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014622
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014486
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014098
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014447
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013947
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.017644
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.018345
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.018007
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.015501
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014560
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014574
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014866
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.015185
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014636
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014975
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014320
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.018818
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.015879
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.017958
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.015808
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014494
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013990
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.015067
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.017179
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.021150
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.018843
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.017983
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.017905
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.015151
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.015794
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013508
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013939
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014009
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013956
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014035
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014454
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014605
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014678
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014686
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013676
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013513
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013961
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013889
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013718
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014246
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014166
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014999
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014670
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014644
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014456
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014318
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014735
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014263
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.018628
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.017705
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014855
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013830
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014403
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013851
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014341
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.015576
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.015039
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014409
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014402
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.015159
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014713
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014332
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014029
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013759
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013521
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013931
4;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013899
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013553
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014749
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012043
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011595
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011770
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011515
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011425
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011816
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013612
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012366
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011748
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011703
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011499
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011397
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011346
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011659
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012033
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011278
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011239
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011286
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011514
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012048
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012071
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011875
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011382
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011192
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011774
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011165
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011587
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011845
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011893
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011805
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011294
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011058
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011386
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011949
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012025
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012058
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011550
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011701
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011512
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011839
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011836
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014017
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.015516
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012031
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011569
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011812
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012222
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011981
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012461
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012641
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012017
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011532
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011605
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011369
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011419
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011243
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011610
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011292
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011485
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011701
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011665
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011626
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011531
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011710
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011624
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011923
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011567
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010995
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010990
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010999
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011256
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011249
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011159
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010992
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011466
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011627
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011832
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011677
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011494
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012138
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.015671
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012224
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012145
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012064
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011653
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011562
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011456
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012296
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012143
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011672
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011824
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011719
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011537
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012348
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012132
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012046
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012124
5;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011695
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009325
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010085
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009696
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009879
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009828
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009751
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009685
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009670
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009847
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009705
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010070
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010024
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010247
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010269
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009913
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010044
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010190
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010033
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010096
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010178
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009823
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011347
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010004
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010460
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010354
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010133
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012531
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011954
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.017947
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010500
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010226
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010249
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010391
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010377
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010759
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010985
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011779
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011961
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010102
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010680
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010222
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010305
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010528
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010468
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010049
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010663
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010212
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009978
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010167
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009544
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009760
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009789
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009936
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010139
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010318
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010106
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010168
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010061
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010430
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009859
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009850
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009891
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010035
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010009
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009995
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010068
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010305
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010236
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010776
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010445
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010263
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010669
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012685
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.018971
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012972
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010748
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010463
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010048
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010225
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010407
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010952
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014240
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010383
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011224
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010414
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010217
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010315
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010554
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010414
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010177
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010366
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010497
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010303
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010386
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010223
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010402
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010006
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010230
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010325
6;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010201
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008401
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008153
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008101
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008185
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008551
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008654
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008731
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008757
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008782
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008946
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010204
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009533
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008717
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009334
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009806
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008909
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009591
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009305
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009343
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010977
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011849
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010784
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010137
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010499
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010664
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009806
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009341
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009162
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008795
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008928
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009867
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014005
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013869
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010664
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010292
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008631
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008665
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008618
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008893
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010185
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009465
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009442
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008768
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009113
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010490
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.014960
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010156
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009538
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008970
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.015274
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.015361
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009606
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008877
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010645
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009876
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008804
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008856
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008751
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008834
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009118
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008812
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008817
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009029
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008818
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008712
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008759
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008785
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008853
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008899
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008818
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008961
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008521
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008811
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008775
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008847
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008937
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008842
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008724
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008761
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008794
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008766
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008537
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008866
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008910
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008901
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008797
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009374
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008825
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008984
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009785
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009263
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009411
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010190
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009738
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008968
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009072
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009127
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010120
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011704
7;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.012762
8;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009808
8;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008362
8;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008373
8;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008562
8;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008855
8;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008556
8;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.008683
8;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009473
8;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.009098
8;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011295
8;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.013073
8;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.010462
8;1000000;schedule(dynamic,size/(omp_get_num_threads()*100));0.011870
